resourceId,name,rating,position,alternatePositions,pace,shooting,passing,dribbling,defending,physical,skills,weakFoot,playstyleCount,playstyles,goldPlaystyleCount,goldPlaystyles,historicalFc26PopularCount,fc27PopularityScore,matchingFc26EvolutionCount,matchingFc26Evolutions,club,league,isBigClub,isTopLeague,prelaunchPriceSnapshot,launchPriceReference
229261,Denis Zakaria,81,CDM,CM | CB,80,67,74,77,80,85,3,3,2,Precision Header | Anticipate,0,,0,20,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AS Monaco,Ligue 1 McDonald's,false,false,750,1000
246321,Daizen Maeda,78,LM,LW | ST | CAM,92,77,70,76,64,77,2,4,7,Precision Header | Acrobatic | Low Driven Shot | Gamechanger | Rapid | Quick Step | Relentless,0,,0,20,10,Intro to Evolutions | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Ipswich,Premier League,false,true,500,750
272894,Kévin Danois,76,CM,CDM,71,63,74,76,69,68,3,3,0,,0,,0,20,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AJ Auxerre,Ligue 1 McDonald's,false,false,500,750
265905,Vicki Becho,83,RW,ST | RM | CAM,90,79,72,86,45,69,4,3,4,Gamechanger | Technical | Trickster | Quick Step,0,,1,19,7,Club Member Reward | Passing Prodigy | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones,OL Lyonnes,Arkema PL,false,false,1300,750
231913,Fredrik Aursnes,81,CM,CDM | RM | RW,75,72,78,80,77,82,3,3,4,Anticipate | First Touch | Press Proven | Relentless,0,,1,19,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal,false,false,500,750
239482,Galeno,81,LM,LW,91,77,76,82,45,70,4,3,6,Low Driven Shot | Rapid | First Touch | Quick Step | Relentless | Long Throw,0,,1,19,8,Intro to Evolutions | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Whipped Pass+ | Cornerstones | Iron Will,Al Ahli,ROSHN Saudi League,false,false,500,750
256675,Omar Marmoush,82,LW,ST | LM | CAM,87,83,76,83,34,69,4,3,4,Finesse Shot | Dead Ball | Low Driven Shot | Technical,0,,0,19,11,Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Spurs,Premier League,false,true,9500,50000
254817,Maximiliano Araújo,81,LM,LB | LW,85,69,76,81,71,75,4,2,6,Power Shot | Whipped Pass | Aerial Fortress | Rapid | Relentless | Long Throw,0,,0,19,8,Intro to Evolutions | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Whipped Pass+ | Cornerstones | Iron Will,Sporting CP,Liga Portugal,false,false,500,500
262545,Amaiur Sarriegi,80,ST,RW | LW | RM,87,77,75,83,47,81,4,4,5,Gamechanger | Technical | First Touch | Quick Step | Relentless,0,,0,19,11,Intro to Evolutions | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Atlético de Madrid,Liga F Moeve,false,false,2200,3500
248165,Andrei Rațiu,80,RB,RM | RW,94,67,74,81,74,71,4,3,4,Whipped Pass | Jockey | Rapid | Quick Step,0,,0,19,10,Intro to Evolutions | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Rayo Vallecano,LALIGA EA SPORTS,false,false,1500,1000
251810,Brian Brobbey,78,ST,,83,75,61,73,30,85,3,4,1,Press Proven,1,Enforcer,0,19,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Sunderland,Premier League,false,true,500,9500
256632,Luis Henrique,77,RB,RM,90,74,72,78,70,76,3,3,2,Rapid | Quick Step,0,,0,19,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Lombardia FC,Serie A Enilive,false,false,500,500
236015,Morgan Gibbs-White,83,CAM,CM,75,78,83,85,63,74,4,3,6,Precision Header | Gamechanger | Incisive Pass | Inventive | Technical | Relentless,0,,3,18,4,Passing Prodigy | Footwork Phenom | Whipped Pass+ | Cornerstones,Nott'm Forest,Premier League,false,true,750,750
193080,De Gea,83,GK,,81,80,76,85,46,84,1,2,2,Footwork | 1v1 Close Down,0,,0,18,3,Pinged Pass | Whipped Pass+ | Cornerstones,Fiorentina,Serie A Enilive,false,false,1500,10000
251804,Sergiño Dest,79,RB,LB | RM | LM,87,60,75,83,72,75,4,5,3,Inventive | Technical | Quick Step,0,,0,18,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,PSV,Eredivisie,false,false,500,750
246688,Saud Abdulhamid,77,RB,RM | CM | RW,86,50,67,75,71,71,3,3,3,Rapid | Quick Step | Long Throw,0,,0,18,13,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,RC Lens,Ligue 1 McDonald's,false,false,500,750
251566,Gabriel Martinelli,80,LW,LM,88,76,74,82,46,69,4,3,3,Finesse Shot | Inventive | Quick Step,0,,2,17,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Al Hilal,ROSHN Saudi League,false,false,2200,5500
241852,Moussa Diaby,82,RM,RW | LM | LW,94,69,76,85,44,59,4,3,3,Inventive | Rapid | First Touch,1,Quick Step,0,17,11,Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Leverkusen,Bundesliga,false,false,3300,8500
271918,Robin Risser,81,GK,,82,76,84,84,39,78,1,3,0,,0,,0,17,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,RC Lens,Ligue 1 McDonald's,false,false,750,1000
245235,Alexander Bah,78,RB,RM,88,65,72,75,73,80,3,4,5,Whipped Pass | Jockey | Anticipate | Rapid | Relentless,0,,0,17,9,Intro to Evolutions | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal,false,false,500,750
258437,Emanuel Emegha,78,ST,,88,76,60,69,31,78,3,5,3,Low Driven Shot | Gamechanger | Enforcer,0,,0,17,14,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Chelsea,Premier League,false,true,500,750
268131,CJ Egan-Riley,75,CB,,80,32,61,66,74,79,2,3,2,Long Ball Pass | Jockey,0,,0,17,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,OM,Ligue 1 McDonald's,false,false,500,500
260908,Milos Kerkez,81,LB,LM,84,59,75,78,76,79,3,3,3,Whipped Pass | Slide Tackle | Rapid,0,,8,16,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Liverpool,Premier League,true,true,6400,15000
253149,Jeremie Frimpong,81,RB,RM | RW,94,62,74,82,72,62,3,3,1,Rapid,1,Quick Step,4,16,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Liverpool,Premier League,true,true,8700,40000
220793,Davinson Sánchez,80,CB,,81,57,62,72,80,86,2,2,5,Precision Header | Long Ball Pass | Slide Tackle | Aerial Fortress | Bruiser,0,,2,16,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Galatasaray,Trendyol Süper Lig,false,false,4400,5000
200145,Casemiro,83,CDM,CM,35,74,80,69,83,78,2,3,4,Long Ball Pass | Block | Slide Tackle | Bruiser,1,Precision Header,1,16,6,Passing Prodigy | Complete Connection | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones,Inter Miami CF,MLS,false,false,750,750
212096,Vincenzo Grifo,79,LM,LW,66,74,81,80,43,66,4,2,5,Finesse Shot | Dead Ball | Gamechanger | Incisive Pass | Whipped Pass,0,,1,16,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SC Freiburg,Bundesliga,false,false,500,750
252802,Wilfried Singo,78,CB,RB,82,61,68,74,77,84,3,2,3,Aerial Fortress | Rapid | Relentless,0,,1,16,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Galatasaray,Trendyol Süper Lig,false,false,500,10000
264725,Eva Navarro,82,RB,RM | RW,89,77,76,83,79,75,4,5,3,Incisive Pass | Whipped Pass | Technical,0,,0,16,11,Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Real Madrid,Liga F Moeve,true,false,750,500
261188,Iliman Ndiaye,82,LM,RM | LW | RW,86,77,74,86,44,65,4,4,2,Trickster | Quick Step,0,,0,16,11,Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Manchester City,Premier League,true,true,2100,750
220710,Harry Wilson,81,RW,RM | CAM,76,82,81,82,46,59,3,2,1,Gamechanger,0,,0,16,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Leeds United,Premier League,false,true,500,500
257191,Anton Stach,80,CM,CDM,67,72,81,76,78,79,3,4,4,Power Shot | Dead Ball | Relentless | Bruiser,0,,0,16,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Leeds United,Premier League,false,true,500,750
275916,Jennifer Echegini,80,CM,ST | CDM | CAM,76,71,72,79,67,73,4,4,3,Incisive Pass | Technical | First Touch,0,,0,16,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Paris SG,Arkema PL,true,false,500,500
244749,Nayef Aguerd,80,CB,,75,50,66,65,81,81,2,3,3,Precision Header | Anticipate | Aerial Fortress,0,,0,16,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,OM,Ligue 1 McDonald's,false,false,1000,20000
278928,Álex Jiménez,79,RB,RM,85,55,71,78,76,64,2,4,1,Quick Step,0,,0,16,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Fiorentina,Serie A Enilive,false,false,500,
227562,Lukáš Haraslín,79,LW,RW | ST | LM,80,77,73,82,40,60,4,4,4,Finesse Shot | Technical | First Touch | Long Throw,0,,0,16,13,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Al Fateh,ROSHN Saudi League,false,false,500,250
214997,Ángel Correa,78,CAM,LW | ST | LM,81,79,74,81,50,72,4,4,3,Low Driven Shot | Gamechanger | Technical,0,,0,16,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,River Plate,LPF,false,false,500,
252037,Fábio Silva,78,ST,CAM | LW | LM,76,75,67,81,33,76,4,3,2,First Touch | Press Proven,0,,0,16,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Borussia Dortmund,Bundesliga,false,false,500,500
270821,Mike Penders,78,GK,,80,77,80,78,33,75,1,2,0,,0,,0,16,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Chelsea,Premier League,false,true,750,1500
72997,Rodrigo Mora,77,CAM,CM | LW | ST,76,66,75,80,40,41,4,4,5,Finesse Shot | Gamechanger | Inventive | Technical | Trickster,0,,0,16,13,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,AS Roma,Serie A Enilive,false,false,500,250
267861,Santiago Castro,77,ST,,78,77,64,77,43,74,4,4,1,First Touch,0,,0,16,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,AS Roma,Serie A Enilive,false,false,500,500
257186,Ardon Jashari,76,CDM,CM,75,67,75,73,72,76,2,4,0,,0,,0,16,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Milano FC,Serie A Enilive,false,false,500,750
238050,Chidera Ejuke,76,LW,LM | RM | RW,89,68,69,83,40,62,5,2,4,Inventive | Technical | Trickster | Quick Step,0,,0,16,10,Intro to Evolutions | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Sevilla FC,LALIGA EA SPORTS,false,false,500,750
272159,Irina Uribe,76,ST,LW | LM | CAM,80,76,70,77,45,77,4,4,3,Chip Shot | Technical | First Touch,0,,0,16,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Badalona Women,Liga F Moeve,false,false,500,750
242914,Keito Nakamura,76,LM,LW | ST | CAM,85,74,70,77,41,75,4,4,5,Finesse Shot | Low Driven Shot | Gamechanger | Technical | First Touch,0,,0,16,11,Intro to Evolutions | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,OL,Ligue 1 McDonald's,false,false,500,250
243675,Kjell Scherpen,76,GK,,78,72,71,78,42,75,1,4,1,Cross Claimer,0,,0,16,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Ipswich,Premier League,false,true,500,1500
202429,Danny da Costa,75,CB,RB | RM,78,56,64,68,75,78,3,3,0,,0,,0,16,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,1. FSV Mainz 05,Bundesliga,false,false,500,500
259754,Evren Eren Elmalı,75,LB,LM,83,58,72,72,69,78,2,2,3,Jockey | Intercept | Rapid,0,,0,16,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Galatasaray,Trendyol Süper Lig,false,false,500,750
212404,Federico Bernardeschi,75,RM,RW,69,74,78,79,54,65,4,3,2,Finesse Shot | Technical,0,,0,16,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Bologna,Serie A Enilive,false,false,500,500
224146,Jesús Imaz,75,CAM,CM | ST | CDM,70,74,72,78,35,64,4,4,6,Finesse Shot | Precision Header | Acrobatic | Low Driven Shot | Technical | First Touch,0,,0,16,11,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Jagiellonia,PKO BP Ekstraklasa,false,false,500,750
266160,Mika Mármol,75,CB,LB,85,55,66,73,74,79,2,3,1,Intercept,0,,0,16,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Feyenoord,Eredivisie,false,false,500,500
246548,Osame Sahraoui,75,LM,CAM | LW | ST,81,63,68,81,45,53,5,5,3,Inventive | Technical | Quick Step,0,,0,16,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,LOSC Lille,Ligue 1 McDonald's,false,false,500,750
262929,Vinicius Souza,75,CDM,CM,65,57,65,68,75,82,2,3,4,Slide Tackle | Aerial Fortress | Press Proven | Bruiser,0,,0,16,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,VfL Wolfsburg,Bundesliga 2,false,false,500,500
264388,Moleiro,82,LM,CAM | LW | CM,86,76,77,84,51,68,4,4,5,Low Driven Shot | Incisive Pass | Tiki Taka | Technical | First Touch,0,,0,15,9,Rising Guard | Passing Prodigy | One Shot | Complete Connection | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Villarreal CF,LALIGA EA SPORTS,false,false,1000,500
245367,Xavi Simons,81,CAM,LM | LW | ST,75,76,79,84,61,66,4,3,6,Finesse Shot | Incisive Pass | Tiki Taka | Inventive | Technical | First Touch,0,,0,15,11,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,RB Leipzig,Bundesliga,false,false,750,10000
